페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
2,6175,[일반],공부하자,공부해라,Goinwater (222.112) 2025.06.10 14:11:46 스크랩 조회 414 추천 2 댓글 5,2,414,2025.06.10 14:11:46,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6175&page=2
2,6173,[일반],졸업생인데 질문 좀,"생윤 이ㅇ름, 국어 정ㅂ남, 수학 박ㅈ민, 영어 정ㅎ아(헷갈리는데 여자쌤), 사회 이ㄷ희, 역사 윤ㅇ경 쌤 아직도 계시냐 - dc official App",이재빈 (38.91) 2025.06.06 20:01:18 스크랩 조회 471 추천 2 댓글 4,2,471,2025.06.06 20:01:18,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6173&page=2
2,6172,[일반],[긴급공지]세일고 실시간 2학년 시험범위 좆된거같으면 개추,남고니까 당연히 좆이지!!,이재빈 (211.46) 2025.06.05 14:17:28 스크랩 조회 502 추천 4 댓글 1,4,502,2025.06.05 14:17:28,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6172&page=2
2,6171,[일반],아.............................,,이재빈 (210.101) 2025.06.04 13:59:28 스크랩 조회 309 추천 2 댓글 2,2,309,2025.06.04 13:59:28,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6171&page=2
2,6168,[일반],아니 다른걸 몰라도,최소 보건실이라도 깨끗하면 안되나? 기구 녹슬고 기구 소독기는 페인트 다 벗겨져있던데 그런걸로 치료하다가 오히려 역효과 일어날거 같음,이재빈 (121.171) 2025.05.30 15:33:32 스크랩 조회 375 추천 0 댓글 2,0,375,2025.05.30 15:33:32,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6168&page=2
2,6167,[일반],세붕이들아 이건 꼭 한번만 봐줘라,https://youtu.be/t8h1uWv4jQw,이재빈 (210.101) 2025.05.30 14:24:31 스크랩 조회 317 추천 0 댓글 0,0,317,2025.05.30 14:24:31,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6167&page=2
2,6145,[일반],쉬이팔,배울점이 좆도없는 이 거지같은 학교 반드시 자퇴할꺼다 쒸이팔,이재빈 (180.83) 2025.05.10 13:00:57 스크랩 조회 475 추천 8 댓글 0,8,475,2025.05.10 13:00:57,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6145&page=2
2,6135,[일반],홈베이스 ㅅㅂ,전기세 아까워서 쓰지도 못하게 할거면 왜 쳐 만들었냐,이재빈 (115.138) 2025.05.07 23:01:12 스크랩 조회 529 추천 3 댓글 3,3,529,2025.05.07 23:01:12,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6135&page=2
2,6115,[급식],부산에도 올리브영이 있네?,나처럼 부산이 매우 낯선 입장에서는 진짜 신기했음 솔직히 방콕 같이 해외 가도 한국 브랜드 있네? 이런 생각 하잖아,ㅇㅇ (59.27) 2025.05.03 22:19:56 스크랩 조회 342 추천 1 댓글 1,1,342,2025.05.03 22:19:56,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6115&page=2
2,6114,[질문],순대 초장에 찍어 먹는 사람이랑 겸상하기가 싫음,개인적으로 순대는 새우젖이 맞다 생각함,ㅇㅇ (210.105) 2025.05.03 09:26:30 스크랩 조회 331 추천 1 댓글 1,1,331,2025.05.03 09:26:30,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6114&page=2
2,6099,[일반],세상을 바꿀수는 없지만,내 세상은 바꿀수있다,이재빈 (182.209) 2025.05.01 02:21:35 스크랩 조회 324 추천 1 댓글 2,1,324,2025.05.01 02:21:35,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6099&page=2
2,6094,[일반],고2 영어,오늘 고2 영어 시험 다들 어땠냐… 고1때랑왜케달라진거같지 ;;,이재빈 (222.111) 2025.04.30 16:47:54 스크랩 조회 564 추천 2 댓글 6,2,564,2025.04.30 16:47:54,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6094&page=2
2,6082,[일반],오래된 졸업생입니다  썰좀 풀어줄게요,선생님들썰 말만해요 국어 수학 영어 과학 사회,이재빈 (118.235) 2025.04.27 11:42:28 스크랩 조회 833 추천 0 댓글 5,0,833,2025.04.27 11:42:28,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6082&page=2
2,6076,[일반],피바다 kgb 이런 선생들 아직있냐?,이진 정병남 이런선생도 있나 글고 요즘도 애들공부잘함? 나땐 바로앞 인천외고였나 거기랑 비벼보는 수준이었다고 알고있었는데,ㅇㅇ (119.197) 2025.04.20 00:27:35 스크랩 조회 795 추천 2 댓글 6,2,795,2025.04.20 00:27:35,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6076&page=2
2,6072,[일반],요즘도 이 선생님들 남아있냐,한국사 - 윤ㅇㄱ 선생님 국어 - 박ㅎㅂ  선생님 수학 - 안ㅇㄱ  선생님 과학 - 이ㄱㄷ 선생님 영어 - 되게 여성스러운 남자선생님 안경쓰고 이름 기억안남,이재빈 (211.234) 2025.04.18 14:41:25 스크랩 조회 874 추천 3 댓글 4,3,874,2025.04.18 14:41:25,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6072&page=2
2,6071,[일반],망갤테스트,,ㅇㅇ (114.202) 2025.04.18 01:59:15 스크랩 조회 630 추천 20 댓글 0,20,630,2025.04.18 01:59:15,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6071&page=2
2,6067,[일반],자퇴하자,이딴 학교 처다니느니 차라리 빡공해서 검정고시 보는게 나을듯,이재빈 (175.207) 2025.04.15 12:06:49 스크랩 조회 522 추천 3 댓글 2,3,522,2025.04.15 12:06:49,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6067&page=2
2,6066,[일반],학교 정수기에 종이컵좀 배치하면 안되냐,목말른데 자판기에서 쓸 현금은 없음,이재빈 (175.207) 2025.04.15 11:55:27 스크랩 조회 463 추천 2 댓글 1,2,463,2025.04.15 11:55:27,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6066&page=2
2,6061,[일반],2학년인데 벌써 자퇴하고싶습니다,교장선생님이랑 상담해야 할까요 학교가 아무리 봐도 저랑 안 맞는거같습니다. 이 학교에서 마음에 맞는 친구가 없고 그리고 중학교때 까지만 해도 일찍 끝나서 좋았는데 고등학교 들어가서 4시 30분에 끝나는게 너무 지루하기도 하고 전 별로 대학교에 가고싶은 생각이 없는데 자퇴하고 검정고시 보는게 나을까요,이재빈 (211.234) 2025.04.08 08:37:32 스크랩 조회 710 추천 3 댓글 4,3,710,2025.04.08 08:37:32,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6061&page=2
2,6056,[일반],갤 망헸다는게 느껴짐,예전에는 아무렇게 글써도 일주일안에 조회수 최소 300은 갔고 뎃글도 많이 나오고 개추도 많이 나왔는데 요즘은 잘써도 조회수도 안나옴,이재빈 (106.101) 2025.04.05 00:24:56 스크랩 조회 455 추천 1 댓글 3,1,455,2025.04.05 00:24:56,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6056&page=2
2,6047,[일반],세일고 남녀공학 전환되는 거 내년부터라는데,?,ㅇㅇ (203.229) 2025.04.01 12:34:16 스크랩 조회 1066 추천 0 댓글 2,0,1066,2025.04.01 12:34:16,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6047&page=2
3,6036,[일반],이미 하고계신다고,문맹이냐,아케비의세일러복 2025.03.22 21:09:31 스크랩 조회 717 추천 0 댓글 1,0,717,2025.03.22 21:09:31,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6036&page=3
3,6032,[정보],2025 세일고 입결,"메디컬 10명 의대 6명(가관대 1, 경상국립대 1, 한림대 1), 치대 1명, 한의대 1명, 약대 2명 나머지는 중복 포함임 +분교, n수생 실적 포함 설포카연고 28명 (연고대는 분교 포함) 서울대 3명, 포항공대 0명, 카이스트 1명, 연세대 9명, 고려대 15명 +TMI: 서울대의 과가 너무 별로여서 샤대 붙었는데 고대 간 애 있음, 서울대 현역 2명임 서성한 14명 (에리카 포함) 서강대 1명, 성균관대 8명, 한양대 5명 +TMI: 제작년엔 한양대 30명씩 보냈는데 올해 정시러들은 한양대 잘 안 썼나 봄, 한양대 수시는 세일고와 맞지 않기 때문에 한양대는 수시로 잘 못 보냄 중경외시 26명 중앙대 8명, 경희대 11명 , 한국외대 3명, 시립대 4명 건동홍 25명 건국대 8명, 동국대 11명, 홍익대 6명 국숭세단아인 27명 국민대 0명, 숭실대, 3명, 세종대 5명, 단국대 6명, 아주대 1명, 인하대 12명 광명상가+서울과기대 12명 광운대 1명, 명지대 2명, 상명대 2명, 가톨릭대 4명 , 서울과기대 3명 +TMI: 가톨릭대는 원래 우리 학교에서 잘 안 갔는데 이번에 좀 많이 감 인가경 25명 인천대 17명 , 가천대 4명, 경기대 4명 한국항공대 1명 교대 2명 사관학교 4명 지거국도 꽤 간 거 같은데 플래카드에 안 써 줌",이재빈 (175.118) 2025.03.19 22:33:24 스크랩 조회 2955 추천 5 댓글 10,5,2955,2025.03.19 22:33:24,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6032&page=3
3,6031,[일반],여기가 세일하는디 맞죠?,근데 세일고 인데 매점은 왜 sale을 안하죠?,ㅇㅇ (106.101) 2025.03.19 09:16:04 스크랩 조회 412 추천 0 댓글 2,0,412,2025.03.19 09:16:04,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6031&page=3
3,6029,[일반],이번 메디컬 입결에 +1명해줬다,내년도 보여줄게,ㅇㅇ (106.101) 2025.03.16 16:16:48 스크랩 조회 528 추천 0 댓글 2,0,528,2025.03.16 16:16:48,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6029&page=3
3,6028,[일반],후배들아 세일고 대학 입시결과 플래카드 붙였니,도통 그쪽에 갈일이 없어서 못봤는데 플래카드 걸어놓음?,ㅇㅇ (220.85) 2025.03.16 16:11:03 스크랩 조회 652 추천 0 댓글 4,0,652,2025.03.16 16:11:03,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6028&page=3
3,6027,[일반],세일고 선생님들,이 갤러리 모니터링좀 해주시면 안될까요?,이재빈 (180.83) 2025.03.15 13:10:09 스크랩 조회 840 추천 1 댓글 2,1,840,2025.03.15 13:10:09,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6027&page=3
3,6025,[일반],ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋ아직 시작도 안함 이제 중고등학교의 문제가 될거임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,이재빈 (211.234) 2025.03.14 10:14:02 스크랩 조회 525 추천 11 댓글 0,11,525,2025.03.14 10:14:02,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6025&page=3
3,6023,[일반],더..더.이상은..♡가...가기..♡..싫...싫어..요오오..♡♡,학교가기 싫다고,이재빈 (121.171) 2025.03.12 14:15:46 스크랩 조회 972 추천 32 댓글 0,32,972,2025.03.12 14:15:46,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6023&page=3
3,6021,[일반],경천수쌤  제자였는데 교장된거 보고 놀람ㅋㅋ 이재빈은 왜,교장 그만둠?? 이병희옹은 아직 살아계심?? 내가 학교 다닐 때도 70대였던거 같은데,00 (211.234) 2025.03.11 20:24:06 스크랩 조회 1012 추천 1 댓글 1,1,1012,2025.03.11 20:24:06,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6021&page=3
3,6020,[일반],갤주야,갤 관리좀해라,이재빈 (223.38) 2025.03.08 14:03:40 스크랩 조회 344 추천 1 댓글 1,1,344,2025.03.08 14:03:40,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6020&page=3
3,6019,[일반],작년 졸업생인데 질문 하나만,국어 ㅇㅎㄴ쌤 탈세일 성공하셨냐,이재빈 (175.127) 2025.03.08 00:47:56 스크랩 조회 960 추천 2 댓글 3,2,960,2025.03.08 00:47:56,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6019&page=3
3,6012,[일반],새학기를 위한 생기부 미세팁,"곧 있으면 학교 쌤들이 수행평가 시간에 자기 진로랑 엮어서 뭐 쓰라고 할거야. 여기서 무지성 직업 연결 하면 안됨. 애초에 요즘 대학들이 전공 적합성 보다도 계열이나 학업 역량을 더 중요시 하는 추세이기도 하고, 직업으로만 엮으려고 하면 내용이 너무 얕아짐. 직업으로 엮어서 실용적인 해결방법 제시하지 말고 관심 분야와 해당 과목의 이론을 파고 들어서 원론적인 내용을 담는게 더 깊이 있음. 직업이나 진로로 방향 잡는건 3학년때 수시 상담하고 과 확정한 뒤에 해도 늦지않음. 수행평가에 동기랑 결론 쓰는 칸도 있을 건데 여기 무시하면 안됨. 니들 세특 주제 찾는데 힘이랑 시간 다쓰고 겨우겨우 유레카 하면서 주제 잡는거 아는데 동기랑 결론에서 힘빼고 내용만 주구장창 쓰면 흔한 나열식 생기부 되는거임. 왜인지 쌤들이 내 생기부를 못써주는 것 같다? 그럼 니가 동기에 '평소에 ~ 분야에 관심이 있어서 찾아봤다' 라고 썼거나 결론에 '내용~이라는 사실을 알게 됐다' , '~라는 사실이 놀라웠다' , '우리 모두가 함께 해결해야할 문제인 것 같다' 라고 쓰지 않았는지 반성해보자. 가끔 활동 열심히 하는 친구들이 자율이나 진로 활동에 자기가 한거 아까워서 다 넣고 싶어하는 경우가 있는데 그러면 안됨. 양보다는 나만의 탐구 과정이 잘 드러나는게 더 중요함. 잘 모르겠으면 그냥 이것만 기억해라. 탐구동기-탐구내용-나만의(중요)결론 이 구성으로 최대 2개 활동만 쓰자. 생기부를 어떻게 내가 쓰냐고? 자율이나 진로는 너가 낸 활동 보고서를 참고해서 쓰이는 경우가 많음. 너가 추가로 보고서를 내거나 애초에 쌤들이 보고서를 내라고 할때 요약본을 만들던가 밑줄이나 하이라이트를 긋던가 해서 어필을 해야됨. 너가 수업도 열심히 들었고 생기부에서 간절함을 보인다면 누군가는 꼭 도와주실거임. 위에 있는 내용들이 전반적인 생기부 구조나 스토리를 짜는데 는 큰 도움이 안되겠지만 그래도 놓칠 수 있을 만한 디테일들이니 유의하면 좋음. 생기부를 더 큰그림으로 보고 방향을 잡아가는거는 니들이 스스로 연구해보고 부딛혀봐야 알 수 있는거니까 수고하도록. 잊지 마라 생기부 챙겨서 애들 수능 공부할때 최저 딸깍으로 원하는 대학 가는 애들이 진정한 승자다",ㅇㅇ (211.235) 2025.03.05 02:54:21 스크랩 조회 2103 추천 10 댓글 2,10,2103,2025.03.05 02:54:21,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6012&page=3
3,6011,[일반],재빈이 어디로갔나요,재빈이 1학년 선생님으로 재꼈다는데 ㅈㅉㅇㅇ?,이재빈 (122.203) 2025.03.04 22:34:51 스크랩 조회 767 추천 1 댓글 3,1,767,2025.03.04 22:34:51,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6011&page=3
3,6010,[일반],ㅇㅇ,ㅇㅇ,이재빈 (122.203) 2025.03.04 22:33:11 스크랩 조회 209 추천 0 댓글 0,0,209,2025.03.04 22:33:11,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6010&page=3
3,6009,[일반],좆같노,벌써 집 가고싶어짐,이재빈 (121.171) 2025.03.04 09:55:27 스크랩 조회 292 추천 0 댓글 0,0,292,2025.03.04 09:55:27,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6009&page=3
3,6008,[일반],모두들 개학 화이팅!!,간바레 간바레~,아케비의세일러복 2025.03.04 06:02:00 스크랩 조회 457 추천 0 댓글 3,0,457,2025.03.04 06:02:00,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6008&page=3
3,6005,[일반],학교 디자인이 깔끔해졌노,교실들도 좋아졌고 - dc official App,이재빈 (58.232) 2025.02.28 00:00:40 스크랩 조회 407 추천 2 댓글 0,2,407,2025.02.28 00:00:40,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6005&page=3
3,6000,[일반],08들을 위한 세일고에서 살아남는 법 (마지막에 요약 있),"반갑다 세일고에서 1년을 버티고 고2가 된 08들아 이번에 고2들을 위해 친히 필자(07)가 세일고에서 살아보고 느낀 점들을 기반으로 팁을 주겠다. 1. 세일고 수시에 대해 세일고 내신의 가장 큰 문제점은 뭘까? 학생들의 높은 수준? 아니다. 이 좆같은 학교는 사람이 존나적어서 1등급 인원이 ㅈ만하다. 즉 등급 나눠먹기가 심하고, 선택과목이 생긴 2학년부턴 1등급을 받기가 존나게 어려워질거다. 따라서 1학년 내신이 4점대 이하로 나온 친구들은 빠르게 정시로 전환하자. 1학년 내신을 개쳐박았는데 인원 줄어든 2학년에선 살아남을 수 있을까? 절대 아니라고 장담할 수 있다. (근데 1학년 모고 5등급이하들은 걍 수시가 맞다) 솔직히 모고5등급 이하는 걍 공부를 안한건데 2학년 때 한다고 되겠냐? 2. 그럼에도 수시를 한다면 세일고 수시의 핵심은 정시와 양각을 잡는 것이다. 내신을 대비할 때 마더텅 같은 수능/모고기출 문제집으로 대비하는 것을 강력히 추천한다. 등급 따기 졷같이 어려운 세일고로 등급 쌀먹하는 ㅈ반고 친구들과 비빌수 있는 점은 정시 성적, 즉 ""최저""다. 최저가 최대한 높은 대학들 위주로 공략하는 것이 세일고 내신의 핵심. 이 점을 기억하자. (고려대 학종 최저 4합8, 학추는 4합7) <- 세일고가 유독 고려대를 많이 보내는 이유. 좋은 생기부와 2점초반 내신이라면 뚫는 것이 무리는 아니다. (그 외 대부분은 3합7 정도) 아마 이 친구들은 1학년 내신이 3점대 이상일텐데 이러면 희망이 있다. 필자는 과탐을 골라서 문과는 ㅈ도 모르므로 이과 내신에 대해서만 설명해주겠다. 과탐 내신의 핵심은 선택한 3과목 중에 하나는 과감히 버리는 것이다. 필자는 물리or화학을 추천한다. 이과라고 다 공부를 열심히 하진 않는다. 특히 물리<< 그냥 애들 ㅈ도 공부안한다. 수업 때만 열심히 듣고 전날 벼락치기하면 개같이 3등급 확보 쌉가능이다. 물리에 아낀 시간을 화학/생or지 에 투자하자. 그리고 세일고 수시를 써도 최저가 최대한 높은 곳을 찔러야만 하기에 과탐 중에 하나는 열심히파서 3학년가서 개고생하는 일이 없도록 하자. (절대 수능에서 물리1과 화학1을 선택하지마) -국어- 필자는 1학기에 언매, 2학기에 문학을 했는데 아마 유지되겠지? 언매는 당장 서점가서 수특사고 모든 언어변동을 외운다는 마인드로 하면 편하다. 언매는 수능에서도 고를 중요한 과목이기에 열심히 공부하자. 문학은 수업을 열심히 듣고(중요) 교과서 작품을 무한반복해서 읽어라(이걸로 1주일 공부하고 2등급 쌀먹함) -수학- 아마 수학1,2와 확통을 할텐데 확통이 존나꿀통이다. 확통 그냥 개쳐쉬워서 공부 조금만하면 2등급, 열심히하면 1등급이다. 확통은 반드시 챙기도록하자. (단 수1 수2보다 열심히 하진 말고) -영어 1학년과 거의 유사함. 걍 문제 변형이 없는 세일고에선 반복학습을 통한 암기가 답 (필자는 과감히버림) -그외 생윤 일본어 등인데 공부할 필요 없다 하루 전에 벼락치기 ㄱ 5등급 이하만 받지 말자 3. 정시는? 고1 모의고사에서 유의미한 지표는 뭘까? 사실 없다. 그나마 국영수? 과탐/사탐 20퍼가 1등급을 맞는 고1모고 탐구는 ㅈ도 의미가 없다. 이말은 고1모고 성적이 낮아도 너무 불안해하지 않아도 된다. (사실 고2 3모도 별로 안중요함) 고2 모의고사의 가장 큰 변화점은 바로 탐구다. 개쳐쉬운 통과통사가 아닌 물화생지 중 두과목을 골라야 하는데 내신 3개 듣는 거 중에서 맘에 드는거 2개 골라라. - 공부법에 대해 사실 공부 안해도 됨. 고2 모고 어따 쓸건데 ㅋㅋ 그냥 맘편하게 봐라 정시파이터들은 고2모고 성적으로 스트레스 받지 말고 멀리 바라보며 달려라. 수능은 국어수학 싸움이다. 국어와 수학을 열심히 공부하자. (고1~2 모고 국어/수학 성적 1~2등급 유지되면 ㅆㅅㅌㅊ) - 수능 탐구 선택 그냥 외우자 0순위. 과탐 2등급이상 받을 자신 없으면 사탐런. 1순위. 깝치지말고 내신에서 한거나 해라.(사탐런 제외) 2순위. 화학1을 고르지 말 것. 3순위. 물리1을 고르지 말 것. 4순위. 생지하자 5순위. 생지 안할거면 투과목 추천 필자가 생각하는 탐구 선택하면 ㅈ되는 과목 화1 >> 물1 >>>>>>>>>>>>>>>>> 생지 + 투과목 >>사탐런 4. 마무리 너가 정말 수시로 높은 대학에 욕심이 있다면, 학교 활동에 열심히 참여하고 학기말에 보통 발표?기회를 주는데 반드시 해라. 보고서도 잊지말고 열심히 쓰고. 그리고 학종 쓸거면 반드시 자주반을 해라. 제발. 자주반 그냥 하라면 해. 필자가 느낀 내신의 핵심은 수업시간에 집중해서 듣는 것이다. 괜히 쓰레기같은 동네학원 다니다가 잠 못자서 수업시간에 sleep하지(자1지를 왜 못 쓰노) 말고 수업 열심히 들어봐라. 선생님들한테 좋은 인상도 남길 수 있고 솔직히 시험 출제자들의 현강 듣는 건데 안듣는게 ㅂㅅ이다. 구라안치고 수업만 열심히 들어도 4등급은 보장이고 공부 좀만해도 3등급 존나쉽다. (그래서 필자는 5등급 이하는 인간쓰레기로 봄) - 5줄 요약 - 1. 1학년 내신 4점대 이하는 정시로 도망 2. 모고도 5등급이하면 걍 수시쓰셈 답없음 3. 과탐 하나는 버리고 하나는 존나 열심히(정시 양각) 4. 수업 열심히 들어라 5. 학종할거면 제발 자주반 해주세요 질문있으면 최대한 열심히 답변해드림",이재빈 (180.224) 2025.02.27 01:04:20 스크랩 조회 1601 추천 1 댓글 21,1,1601,2025.02.27 01:04:20,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=6000&page=3
