페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
2,1939,,학평 어질어질하다.,죄다 ㅅㅂ 엄마 당근마켓에 택포 가능으로 올려도 안팔릴듯?,학갤러 (118.235) 2024.05.21 10:36:51 스크랩 조회 295 추천 0 댓글 2,0,295,2024.05.21 10:36:51,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1939&page=2
2,1937,,벤치에 나무있던거 다 잘라놓고 거기에 쳐 앉혀놓네,꼴에 그늘 만들어보겠다고 장애인같은 비닐조각 위에다가 매달아두고 지들은 그늘 아래서 놀고있고 진짜 싹 잡아다 패버리고싶네 나무 왜 쳐 자른거야 교장 그냥 고려장마렵네,극악무도한할머니사랑꾼 2024.05.14 09:25:42 스크랩 조회 417 추천 5 댓글 3,5,417,2024.05.14 09:25:42,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1937&page=2
2,1936,,❗++❗+이분 가정교육 못받았나요❗++❗+,하는짓 보니 가정교욱 못받은 고아가 노망난느낌⁉+⁉+⁉+,학갤러 (211.36) 2024.05.13 16:19:13 스크랩 조회 729 추천 20 댓글 2,20,729,2024.05.13 16:19:13,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1936&page=2
2,1935,,교장 틀딱새끼 고려장 마려우면 개추 ㅋㅋㅋㅋ,ㅇㄷㄴㅂㅌ,극악무도한할머니사랑꾼 2024.05.09 13:41:09 스크랩 조회 454 추천 7 댓글 1,7,454,2024.05.09 13:41:09,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1935&page=2
2,1934,,충격)현대공고 집단학폭 터짐 ㄷㄷㄷㄷ,현공갤 가보면 다 있음,ㅇㅇ (125.135) 2024.05.03 16:35:57 스크랩 조회 747 추천 4 댓글 0,4,747,2024.05.03 16:35:57,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1934&page=2
2,1933,,학고 표준편차 어케봄,",, - dc official App",학갤러 (223.39) 2024.04.30 01:13:02 스크랩 조회 182 추천 0 댓글 0,0,182,2024.04.30 01:13:02,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1933&page=2
2,1932,,학성고최대빌런 SSB누구냐 ㄹㅇ,' & 모르면 개개추.,학갤러 (14.43) 2024.04.25 15:25:17 스크랩 조회 858 추천 10 댓글 2,10,858,2024.04.25 15:25:17,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1932&page=2
2,1931,,미친놈이네 ㅋㅋㅋ,전번까고 개소리하는데 라이브중에 전화오는거 반음 ㅈㄴ 꿀잼임,응애 (119.195) 2024.04.21 06:12:11 스크랩 조회 342 추천 0 댓글 0,0,342,2024.04.21 06:12:11,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1931&page=2
2,1930,,학성고 최대빌런,JSHOON DKM SSB 맞으면 개추,학갤러 (211.36) 2024.04.20 00:13:38 스크랩 조회 966 추천 55 댓글 3,55,966,2024.04.20 00:13:38,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1930&page=2
2,1928,,학성고 디시충 3학년 정X규,디시 그만해,학갤러 (182.221) 2024.04.02 18:54:12 스크랩 조회 723 추천 20 댓글 0,20,723,2024.04.02 18:54:12,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1928&page=2
2,1927,,현재 학성고 다니고있는사람 있나요,", - dc official App",학갤러 (223.39) 2024.03.31 22:13:33 스크랩 조회 299 추천 0 댓글 1,0,299,2024.03.31 22:13:33,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1927&page=2
2,1926,,공업탑 사고 얼마나 크게 났길래 길이 그만큼 막히노?,중간에 골목길로 우회해서 사고 못봤는데 소화제였냐?,극악무도한할머니사랑꾼 2024.03.27 08:46:51 스크랩 조회 275 추천 0 댓글 0,0,275,2024.03.27 08:46:51,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1926&page=2
2,1925,,학성고 요즘 분위기 어떰?,우리아빠가 80년대 초에 여기다녔는데 전국에서 들어가기힘들기로 손꼽히는 초명문고 였다는데 물론 현재는 많이 다르겠지만 그래도 명문대 진학 다른학교에비해 많이 하지않음? 2000년도 초반에 나 아는사람도 여기 출신인데 자기말로는 중학생때 전교1등하고 연합고사였나? 그거 200점 만점에 190점받아서 갔다던데 ㄹㅇ 궁금해서 물어보는거임,학갤러 (117.111) 2024.03.24 02:46:07 스크랩 조회 823 추천 1 댓글 4,1,823,2024.03.24 02:46:07,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1925&page=2
2,1924,,내 여친,ㅇ,학갤러 (14.43) 2024.03.19 12:29:18 스크랩 조회 650 추천 10 댓글 3,10,650,2024.03.19 12:29:18,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1924&page=2
2,1923,,학성고 요새도 유명함?,공부잘해야 가는 학교임? 뺑뺑이냐?,ㅇㅇ (211.235) 2024.03.07 16:47:51 스크랩 조회 413 추천 2 댓글 3,2,413,2024.03.07 16:47:51,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1923&page=2
2,1922,,나처럼 1월 달 논 새끼 있냐?,음력 1월 1일 부터 공부할 사람이면 개추,학갤러 (211.219) 2024.02.10 22:31:24 스크랩 조회 231 추천 4 댓글 0,4,231,2024.02.10 22:31:24,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1922&page=2
2,1921,,설날동안 놀거라 기쁘면 개추,ㅇㅇ,ㅇㅇ (211.219) 2024.02.09 08:49:02 스크랩 조회 189 추천 5 댓글 1,5,189,2024.02.09 08:49:02,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1921&page=2
2,1920,,작년 대학 결과 아는 사람?,좀,학갤러 (211.219) 2024.02.09 08:45:02 스크랩 조회 409 추천 7 댓글 1,7,409,2024.02.09 08:45:02,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1920&page=2
2,1919,,학성고는 화장실에 진심임ㅇㅇ,화장실마다 하나씩 설치됨 ㅋㅋㅋ,학갤러 (211.219) 2024.02.08 15:12:14 스크랩 조회 664 추천 8 댓글 0,8,664,2024.02.08 15:12:14,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1919&page=2
2,1918,,탈갤,ㅈㄱㄴ,학갤러 (14.43) 2024.02.07 11:05:50 스크랩 조회 255 추천 3 댓글 3,3,255,2024.02.07 11:05:50,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1918&page=2
2,1917,,퇴갤한다,잘 있어라 게이들아,ㅇㅇ (14.43) 2024.02.07 11:04:23 스크랩 조회 207 추천 4 댓글 2,4,207,2024.02.07 11:04:23,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1917&page=2
2,1916,,바병슼,ㅈㄱㄴ,학갤러 (104.28) 2024.02.05 21:03:07 스크랩 조회 126 추천 0 댓글 0,0,126,2024.02.05 21:03:07,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1916&page=2
2,1915,,오늘 학교 가기 싫으면 개추,아아아앙,학갤러 (211.219) 2024.02.05 03:27:51 스크랩 조회 87 추천 0 댓글 0,0,87,2024.02.05 03:27:51,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1915&page=2
2,1914,,새해 복 많이 받으십쇼,좀 늦긴 했지만 많이 받으셈 - dc official App,노베 2024.01.19 06:58:39 스크랩 조회 94 추천 0 댓글 0,0,94,2024.01.19 06:58:39,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1914&page=2
2,1912,,징벌새 귀여움,ㅇㅇ,ㅇㅇ (104.28) 2024.01.10 10:43:54 스크랩 조회 185 추천 1 댓글 2,1,185,2024.01.10 10:43:54,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1912&page=2
2,1911,,머꼴 주작 카나데,,학성고 2024.01.09 22:24:23 스크랩 조회 179 추천 1 댓글 0,1,179,2024.01.09 22:24:23,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1911&page=2
2,1910,,그립읍니다,77777777777777722277777777777777 77777777728888888888888777777777 77777777888888888888888887777777 77777778888805449408888888777777 77777778887777727720888888777777 77777778887188474548888888777777 77777777807248274852548888777777 77777777722724272881758887777777 77777777772205254888208887777777 77777777777772229888888888077777 77777777772085215088888888888802 77775888888887754527788888888888 79888888888887227777888888888888 58888888888887488078888888888888 88888888888827889788888888888888 88888888888881880888888888888888 88888888888887288888888888888888 88888888888888272888888888888888 88888888888888778888888888888888,ㅇㅇ (118.235) 2024.01.09 18:04:50 스크랩 조회 116 추천 4 댓글 0,4,116,2024.01.09 18:04:50,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1910&page=2
2,1909,,2023 한기대 취업률 80프로(중견이상 61프로) 전국 최상위,https://www.joongang.co.kr/article/25218566#home,ㅇㅇ (114.207) 2024.01.09 00:36:47 스크랩 조회 134 추천 0 댓글 0,0,134,2024.01.09 00:36:47,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1909&page=2
2,1908,,머꼴 유우미즈,,학성고 2024.01.07 13:47:03 스크랩 조회 155 추천 0 댓글 0,0,155,2024.01.07 13:47:03,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1908&page=2
2,1906,,새해 복 많이 받아라,,학성고 2024.01.01 01:49:11 스크랩 조회 190 추천 6 댓글 1,6,190,2024.01.01 01:49:11,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1906&page=2
2,1905,,머꼴 니고 메이루카,,학성고 2024.01.01 01:46:57 스크랩 조회 275 추천 7 댓글 1,7,275,2024.01.01 01:46:57,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1905&page=2
2,1904,,머꼴 마후유,,학성고 2024.01.01 01:46:31 스크랩 조회 254 추천 8 댓글 1,8,254,2024.01.01 01:46:31,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1904&page=2
2,1903,,학고갤 부흥을 위해서,내년에는 디시 운영 동아리를 만듭시다,학갤러 (180.71) 2023.12.21 08:14:20 스크랩 조회 164 추천 3 댓글 1,3,164,2023.12.21 08:14:20,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1903&page=2
3,1902,,당근,ㅇㅇ,ㅇㅇ (118.35) 2023.12.19 17:08:27 스크랩 조회 219 추천 6 댓글 3,6,219,2023.12.19 17:08:27,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1902&page=3
3,1901,,불심으로 대동단결,ㅇㅇ,ㅇㅇ (223.39) 2023.12.14 19:19:53 스크랩 조회 160 추천 2 댓글 2,2,160,2023.12.14 19:19:53,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1901&page=3
3,1900,,형냐들 ㅠ 이거 나만 이상해??,일본어 교과선데 이거 맞아? - dc official App,학갤러 (106.101) 2023.12.01 15:30:36 스크랩 조회 258 추천 5 댓글 0,5,258,2023.12.01 15:30:36,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1900&page=3
3,1899,,타는냄새 나만 남?,ㅈㄱㄴ - dc official App,학갤러 (106.101) 2023.11.29 14:45:00 스크랩 조회 122 추천 0 댓글 0,0,122,2023.11.29 14:45:00,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1899&page=3
3,1898,,ㄱㅈㄱ 그는 신이야!,ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야ㄱㅈㄱ 그는 신이야,빅재진 (118.235) 2023.11.29 13:56:32 스크랩 조회 177 추천 4 댓글 3,4,177,2023.11.29 13:56:32,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1898&page=3
3,1896,,학성고에 혹시'다크호스' 라는 농구부 아직 있음?,아빠가 친구들이랑 만들었다던데,학갤러 (223.39) 2023.11.24 02:55:34 스크랩 조회 242 추천 0 댓글 2,0,242,2023.11.24 02:55:34,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1896&page=3
3,1893,,ㅇ,,PierreGasly 2023.11.16 19:13:41 스크랩 조회 145 추천 1 댓글 0,1,145,2023.11.16 19:13:41,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1893&page=3
3,1892,,Team 06 이제 우리 차례다,개추시 수능 국어영역 ‘만점’,학갤러 (203.228) 2023.11.16 16:27:36 스크랩 조회 477 추천 17 댓글 2,17,477,2023.11.16 16:27:36,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1892&page=3
3,1891,,고3 학붕이 형아들 수능 잘 침?,ㅇㅇ,ㅇㅇ (203.228) 2023.11.16 15:34:21 스크랩 조회 145 추천 1 댓글 0,1,145,2023.11.16 15:34:21,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1891&page=3
3,1890,,내일 수능보는 고3들 봐라,go go jea siuuuuu 축구는 역시 호날두 - dc official App,Withcoffee 2023.11.15 19:55:56 스크랩 조회 258 추천 3 댓글 2,3,258,2023.11.15 19:55:56,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1890&page=3
3,1889,,바병푸,귀여워,학갤러 (114.207) 2023.11.15 19:55:02 스크랩 조회 137 추천 2 댓글 3,2,137,2023.11.15 19:55:02,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1889&page=3
3,1888,,노베 부재중인데 갤 한번 뺏어볼까,주딱 부재중일때 유식이한테 주딱 탄핵신청 보내면 갤 뺏을수 있을텐데,PierreGasly 2023.11.15 13:19:39 스크랩 조회 153 추천 0 댓글 1,0,153,2023.11.15 13:19:39,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1888&page=3
3,1887,,백업본왜지움,다시올릴까,학갤러 (211.36) 2023.11.15 12:04:11 스크랩 조회 140 추천 0 댓글 1,0,140,2023.11.15 12:04:11,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1887&page=3
3,1886,,.,,PierreGasly 2023.11.15 10:13:18 스크랩 조회 125 추천 1 댓글 1,1,125,2023.11.15 10:13:18,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1886&page=3
3,1885,,수능잘치십쇼,울산 최고명문학성 선배님들의 건승을 기원합니다 - dc official App,학갤러 (14.43) 2023.11.15 10:09:50 스크랩 조회 74 추천 2 댓글 0,2,74,2023.11.15 10:09:50,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1885&page=3
3,1882,,학갤 관리자 누구임? ㅈㅂ,알려줭 현역으로 학교 다님?,능이백숙 (118.235) 2023.11.14 15:58:47 스크랩 조회 203 추천 0 댓글 1,0,203,2023.11.14 15:58:47,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1882&page=3
3,1879,,학고 요새 좀 어떰,나 2천년대까지는 그래도 울산 고등학교중에 특성화고 제외 1등이였는데 요샌 교사 관리를 안해가 그런가 중하위권이라는 소리 들리는데 ㄹㅇ팩트임?,학갤러 (220.119) 2023.11.13 16:24:40 스크랩 조회 236 추천 0 댓글 2,0,236,2023.11.13 16:24:40,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1879&page=3
3,1878,,푸리나 절대 애호해,"폰타인 5막보고 즙짰다 시발,,,",학갤러 (104.28) 2023.11.13 12:44:57 스크랩 조회 297 추천 9 댓글 3,9,297,2023.11.13 12:44:57,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1878&page=3
3,1876,,울산고vs학성고,어디가 명문고 같음? 쌤들 ㅈ수준도 포함,학갤러 (14.43) 2023.11.09 07:31:01 스크랩 조회 420 추천 1 댓글 2,1,420,2023.11.09 07:31:01,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1876&page=3
3,1875,,나랑 뜰 학고 ㅅㄲ 홈플 롯데리아 앞에서 오후 7시에 기다려라,쳐부서주마,대현고4학년 (14.43) 2023.10.31 13:23:13 스크랩 조회 426 추천 8 댓글 3,8,426,2023.10.31 13:23:13,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1875&page=3
3,1874,,앙카 버프좀,궁 고정 롤백해야됨,학갤러 (61.75) 2023.10.28 22:18:52 스크랩 조회 131 추천 0 댓글 2,0,131,2023.10.28 22:18:52,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1874&page=3
3,1873,,애미애비 기초수급자 투성이인 명문고 ㅠㅠㅠㅠ,집안이 가난한 거렁뱅이들 섞여있어서 그런지 손버릇도 안좋네 에어팟하고 애플 펜슬 존나 훔치고 다니는게 진짜 학교 수준 나오노...,PierreGasly 2023.10.11 14:18:58 스크랩 조회 317 추천 1 댓글 1,1,317,2023.10.11 14:18:58,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1873&page=3
3,1871,,2020년 고2때 학고갤 했는데 지금 군대와있다,시간 빠르다 쉽헐...,ㅇㅇ (223.39) 2023.09.24 20:22:15 스크랩 조회 163 추천 0 댓글 1,0,163,2023.09.24 20:22:15,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1871&page=3
3,1869,,학갤 왜,학갤 왜 다 뒤짐?,학갤러 (180.71) 2023.09.07 03:41:21 스크랩 조회 148 추천 0 댓글 0,0,148,2023.09.07 03:41:21,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1869&page=3
3,1868,,좆됐으면 개추 ㅋㅋ,,ㅇㅇ (211.235) 2023.09.06 20:09:23 스크랩 조회 169 추천 2 댓글 0,2,169,2023.09.06 20:09:23,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1868&page=3
3,1867,,소신발언,서울과고보다 학고가 더 낫다,학갤러 (223.62) 2023.08.20 17:40:51 스크랩 조회 187 추천 1 댓글 0,1,187,2023.08.20 17:40:51,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1867&page=3
3,1866,,수업시간에 좌파정치색 드러내고 세뇌시도하는쌤들 너무많네,온세상이 좌빨대깨문 찢갈이다,PierreGasly 2023.08.18 15:46:54 스크랩 조회 566 추천 2 댓글 2,2,566,2023.08.18 15:46:54,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1866&page=3
3,1865,,대참사가 일어난 교실,ㄷㄷ,학갤러 (14.43) 2023.08.18 10:48:54 스크랩 조회 401 추천 4 댓글 1,4,401,2023.08.18 10:48:54,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1865&page=3
3,1864,,똥글,싸지마라 - dc official App,노베 2023.08.17 19:15:34 스크랩 조회 171 추천 0 댓글 0,0,171,2023.08.17 19:15:34,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1864&page=3
3,1861,,흐지 덴짱 언제 풀리냐,재판 언제하노,학갤러 (61.75) 2023.08.11 21:41:42 스크랩 조회 143 추천 0 댓글 1,0,143,2023.08.11 21:41:42,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1861&page=3
3,1859,,아무나 시발좀 와봐,엄마없노 - dc official App,Ngm 2023.08.07 15:17:39 스크랩 조회 221 추천 1 댓글 1,1,221,2023.08.07 15:17:39,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1859&page=3
3,1852,,이 갤러리 망함?,슬프노,ㅇㅇ (211.219) 2023.07.31 19:05:32 스크랩 조회 104 추천 0 댓글 0,0,104,2023.07.31 19:05:32,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1852&page=3
3,1848,,옥동에서 담배피는애들 사진찍어올리니까,잘라버리노 ㅋㅋ - dc official App,ㅇㅇ (180.66) 2023.07.21 12:05:52 스크랩 조회 417 추천 0 댓글 0,0,417,2023.07.21 12:05:52,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1848&page=3
