페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
2,6615,[일반],엉아 간다!!!!!!!!!!!!!!!!!,"느끼한 글 따위가 아니라 진심을 남기고 간다. 형은 이제 평고를 떠난다. 흥신소 아니고 신의주 아니다. 42회인 나랑 딱 30년 차이나는 72회, 졸업하는 것 못 보고 떠난 것, 수능 끝난 후 3학년 모두를 대항해시대 온라인에 가입시켜, 세계 정복을 하려 했던 나의 꿈을 이룰 수 없게 되어 무척 서운해. 더불어 74회 1~2반 친구들, 통합사회2를 마무리하고 갔어야 하는데 너무 미안타. 하지만 후임으로 오시는 분은 대한민국 레전드 지리 선생님이니 말씀 잘 듣고, 무엇보다 삭막한 평고에서 힘들다고 투덜, 불평불만, 포기하지 말고, 열심히 야자해 성공해 나가길 바란다. (물론, 성공의 기준은 명문대가 아니라 미래의 자기 자신임!) 그동안 형한테 서운했던 후배들, 너희가 더 큰 사람들이니 너그럽게 이해해주길 바라고, 디씨따위에 글 남기고 떠나는 형을 용서해 주길바란다. 평고 생활 함께 했던 재학생, 졸업생, 후배들, 모두 진짜 고맙다~ ㅂㅂ 성실!!!!!!!!!",지리오타쿠 (39.117) 2025.08.31 10:13:59 스크랩 조회 1814 추천 131 댓글 27,131,1814,2025.08.31 10:13:59,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6615&page=2
2,6614,[일반],9모 꿀팁 알려준다,그딴거 없고 ㅈ박아서 9모 임신시킬거 같으면 개추,평붕이 (211.241) 2025.08.25 23:41:56 스크랩 조회 540 추천 7 댓글 1,7,540,2025.08.25 23:41:56,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6614&page=2
2,6613,[일반],비붕이질문받음,미리답변: 비전고에 예쁜여자많음 - dc official App,ㅇㅇ (121.169) 2025.08.23 09:33:34 스크랩 조회 452 추천 0 댓글 6,0,452,2025.08.23 09:33:34,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6613&page=2
2,6612,[일반],범,고대 세종 진1짜야?,평붕이 (222.98) 2025.08.22 00:02:41 스크랩 조회 760 추천 58 댓글 4,58,760,2025.08.22 00:02:41,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6612&page=2
2,6610,[일반],좋은 대학 가야하는 이유,로젤이 학교로 내한 공연 해줌 - dc official App,dasiima 2025.08.15 13:47:35 스크랩 조회 588 추천 0 댓글 2,0,588,2025.08.15 13:47:35,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6610&page=2
3,6609,[일반],흠... 우리반 진짜 모르겠다,"담임이 투표 결과를 자기 마음대로 바꿨음 특정 학생 몰아가기 식으로 자리 정함 투표용지에 적힌 표를 제대로 읽지 않음 있던 표를 빼버리고, 막표에 적힌 내용과 다르게 발표 이거는 그냥 학생들 말 무시하는거 아니냐? ㅈㄴ 무시하고 담임 좋은데 착한데 하... 흠.... 나는 잘 모르겠다",평붕이 (182.211) 2025.08.15 10:39:11 스크랩 조회 620 추천 0 댓글 3,0,620,2025.08.15 10:39:11,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6609&page=3
3,6608,[일반],대학별 입결 가져옴,윤도영 코핌,ㅇㅇ (125.128) 2025.08.12 21:17:05 스크랩 조회 567 추천 2 댓글 1,2,567,2025.08.12 21:17:05,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6608&page=3
3,6607,[일반],비전고 입결 아는 게이 있냐,우리 형 경희대 다닌다 하니까 비전고 다니는 오크련이 경희대가 대학이냐 ㅇㅈㄹ한다,평붕이 (175.113) 2025.08.12 19:31:37 스크랩 조회 455 추천 0 댓글 1,0,455,2025.08.12 19:31:37,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6607&page=3
3,6606,[일반],밥좀 어케 못하냐?,진짜 살면서 먹는 급식중에 제일 맛없는듯함 양도 좆만큼주고 밥만 존나주네 진짜 이정도면 횡령 아닌가 존나게 의심간다 석식도 가격 싼거 제외하면 걍 맛이 존나없음,평붕이 (211.243) 2025.08.12 03:31:33 스크랩 조회 473 추천 6 댓글 1,6,473,2025.08.12 03:31:33,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6606&page=3
3,6604,[질문],학생회 질문,"안녕하세요, 내일 모레 학생회 면접을 볼 학생입니다. 제가 학생회 면접은 처음이라 그러는데 학생회 면접은 보통 몇명이서 보고 어떤 질문을 많이 하는지 면접에 대해 아시는분이 계시다면 답변 부탁드리겠습니다!",평붕이 (211.49) 2025.08.12 01:42:15 스크랩 조회 318 추천 0 댓글 0,0,318,2025.08.12 01:42:15,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6604&page=3
3,6602,[일반],개학언제?,ㅇㅇ,평붕이 (175.113) 2025.07.27 03:01:24 스크랩 조회 250 추천 0 댓글 2,0,250,2025.07.27 03:01:24,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6602&page=3
3,6601,[일반],질문) 평중 평고 졸업자,평중 73회 평고 70회 기수 3개 차이나는 이유가 뭐임? 설립인가는 5년 차이던데..,평붕이 (39.7) 2025.07.24 18:49:44 스크랩 조회 322 추천 0 댓글 0,0,322,2025.07.24 18:49:44,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6601&page=3
3,6600,[일반],군대도 안가놓고 뭔 같잖은걸로 똥군기 잡을라는 ㅅㄲ들,7~80년대 군대로 보내고싶으면 ㄱㅊ,평붕이 (122.40) 2025.07.16 22:50:14 스크랩 조회 418 추천 6 댓글 0,6,418,2025.07.16 22:50:14,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6600&page=3
3,6598,[일반],음,마음이 텅 빈 기분,평붕이 (122.40) 2025.07.11 00:02:40 스크랩 조회 204 추천 4 댓글 0,4,204,2025.07.11 00:02:40,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6598&page=3
3,6597,[일반],기말망했으면 개추,ㅋㅋ,평붕이 (211.209) 2025.07.03 01:54:31 스크랩 조회 447 추천 15 댓글 0,15,447,2025.07.03 01:54:31,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6597&page=3
3,6596,[일반],나 신한고 첩자인데ㅇㅇ,게이남친찾는다 이기,평붕이 (117.111) 2025.06.29 00:03:49 스크랩 조회 524 추천 1 댓글 3,1,524,2025.06.29 00:03:49,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6596&page=3
3,6595,[일반],존예를 발견했다,ㅇㅇ,평붕이 (14.6) 2025.06.26 00:33:24 스크랩 조회 659 추천 0 댓글 0,0,659,2025.06.26 00:33:24,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6595&page=3
3,6594,[질문],최신 고등학교 티어표,1티어 : 검정고시 2티어 : 남녀합반 일반고 + 2.5티어 : 남녀분반 일반고 3티어 : 남녀공학 특성화고 4티어 : 남고여고 일반고 5티어 : 남고여고 특성화고나 공고나 여상 특징 1티어 : 전략짜기도 유리하고 요즘은 검고시스템 좋아서 다양한길으로 갈수있음 2티어 : 이왕 학교갈꺼면 남녀공학가는게 베스트(학교가고싶다면) + 2.5티어 : 합반보다는 못하지만....그래도 정상같음? 3티어 : 특성화고라 별로인데 그래도 남녀공학이면 남녀비율 안맞는곳이나 남초인거보다 훨나음 4티어 : 왜 거기가는지 모르겠음 ㅋㅋㅋ 5티어 : 엠생중 엠생 결론 1티어는 열심히하면 진짜 베스트이고 공부 못해도 바로 다른길가면 ㅇㅋ임 2티어는 구지 학교갈꺼면 좋긴함 (이왕갈꺼면 남녀공학가야지 연애는 못해도되니) 3티어는 4~5티어랑 비슷하거나 모자라도 남고여고비하면 정상같음 4티어는 5티어랑 좀 또이또이하지만 특성화보다는 정상이긴한데...차리리 검고추천 5티어는 절대가지마라 그나마 고등학교 우선순위 1) 근거리(집이랑 가까운곳) 2) 남녀공학인곳(전망으로는 남고여고는 비추한다) 3) 내신관리쉬운곳(어차피 아무데나 가라) 남고여고나 공고같은데는 걸리자,... 2025.06.24 00:10:41 스크랩 조회 965 추천 3 댓글 1,3,965,2025.06.24 00:10:41,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6594&page=3
3,6593,[일반],평고 샘들 중 가장 그리운 사람 누구임?,많이 바꼇더만,평붕이 (61.79) 2025.06.23 14:22:18 스크랩 조회 647 추천 0 댓글 3,0,647,2025.06.23 14:22:18,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6593&page=3
3,6592,[일반],흔한 평택고 학생의 등굣길.gif,- dc official App,천원주면키스해주는놈 2025.06.17 23:45:33 스크랩 조회 981 추천 2 댓글 3,2,981,2025.06.17 23:45:33,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6592&page=3
3,6591,[일반],이학교는 왜이리 담배가지고 개지랄함?,뭔 걸리면 퇴학 이지랄 존나해놓고 3학년은 걍 대놓고 펴도 안잡던데 선생들도 맨날 지랄하는게 개빡침,ㅈ평고 (160.238) 2025.06.09 01:23:28 스크랩 조회 817 추천 1 댓글 4,1,817,2025.06.09 01:23:28,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6591&page=3
3,6590,[일반],평붕이들아 반갑다,오랜만에 구경와봤다 18-19년도에 애들이랑 평고갤하면서 재밌게 놀았던 것 같은데 너무 놀아서 그런지 대학 이상한데 가서 후회 중이다 군대 전역도 마친지 오래다 항상 화이팅이다 - dc official App,Pecorine 2025.06.04 15:04:26 스크랩 조회 369 추천 1 댓글 3,1,369,2025.06.04 15:04:26,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6590&page=3
3,6582,[일반],대학어디가 발표 기준 인문계 입시 결과(누적백분위),,ㅇㅇ (14.39) 2025.05.28 19:58:51 스크랩 조회 438 추천 0 댓글 0,0,438,2025.05.28 19:58:51,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6582&page=3
3,6578,[일반],수료했다노,- dc official App,dasiima 2025.05.21 12:15:20 스크랩 조회 535 추천 4 댓글 2,4,535,2025.05.21 12:15:20,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6578&page=3
3,6577,[일반],평택 평준화됨?,ㅈㄱㄴ - dc official App,평붕이 (211.235) 2025.05.20 13:14:11 스크랩 조회 364 추천 0 댓글 0,0,364,2025.05.20 13:14:11,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6577&page=3
3,6575,[일반],평고 기숙사 질문잇음,내년에 고등학교가는 중3인데 내신 몇나와야 기숙사 턱걸이 가능? 1-1기숙사 떨어져도 1-2신청해놓으면 가끔 될 때도잇다는데 이런 경우가 빈번한건지? 1-2때 들어가는 기숙사는 1-1내신으로 판가름나는건지? 답변 좀 주시면 꾸벅꾸벅,평붕이 (106.102) 2025.05.16 20:22:50 스크랩 조회 631 추천 0 댓글 6,0,631,2025.05.16 20:22:50,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6575&page=3
3,6571,[일반],오노추,https://youtu.be/Q5X556DOvvE?si=a5atx3WmctiLLfJd&t=108 かげろう (Live) Provided to YouTube by TuneCore Japanかげろう (Live) · CHARZICCA PICKER 2016 vol.5 live in Oita℗ 2016 ZICCA RECORDSReleased on: 2016-03-12Lyricist: Shigeru Amano... youtu.be - dc official App,ㅇㅇ (125.240) 2025.05.08 22:14:00 스크랩 조회 289 추천 1 댓글 0,1,289,2025.05.08 22:14:00,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6571&page=3
3,6570,[일반],안녕하세요 신입생 평붕이 질문합니다,가끔 2학년층갈때마다 어떤 다운증후군같이 생긴 장애인새기가 복도에서 자꾸 저만보면 말걸고 스킨쉽하고 친한척하는데 이 씨발년 뭐임? 이새끼 집안에선 수돗세도 다달이 안내서 물도 끊겼는지 애미 개뒤진 꾸릉내가 솟구치는데 뭐만하면 씨발 ㅈ같은 단풍손으로 툭툭 건드려대니깐 제 옷 곳곳에 아스팔트에 깔려뒤져서 그대로 2주동안 썩어버린 비둘기 시체냄새가 나요 애미씨발; 이새끼 대처방법 있나요 선배 형님들 급합니다 정말로 - dc official App,평붕이 (14.33) 2025.05.05 15:06:40 스크랩 조회 1140 추천 9 댓글 5,9,1140,2025.05.05 15:06:40,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6570&page=3
3,6569,[일반],훌쩍훌쩍 평고근황 ㅠㅠ,ㅜㅜ - dc official App,개추미애 2025.05.03 21:52:11 스크랩 조회 929 추천 3 댓글 3,3,929,2025.05.03 21:52:11,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6569&page=3
3,6567,[일반],오늘이무슨날이냐면..,,ㅇㅇ 2025.05.03 09:33:55 스크랩 조회 472 추천 0 댓글 2,0,472,2025.05.03 09:33:55,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6567&page=3
3,6565,[일반],평고 영어쌤 잘 가르치나?,평고 영어 쌤들 잘 가르침?,ㅋㅋ (211.235) 2025.04.21 22:40:57 스크랩 조회 989 추천 1 댓글 4,1,989,2025.04.21 22:40:57,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6565&page=3
3,6563,[일반],나 3학년 이유찬인데,나랑 같이 로블록스 하자 애어쳐는 망했으니까 다른거 찾아와,평붕이 (39.121) 2025.04.18 23:37:24 스크랩 조회 702 추천 3 댓글 3,3,702,2025.04.18 23:37:24,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6563&page=3
3,6561,[일반],1371버스타는 평붕이들아 제발...,"너네 학교에서 사회성 없는 말 하는 거 아무도 뭐라 안 하고 오히려 좋아하니깐 공공장소에서도 그래도 되는 줄 아는 애들 있는데, 진짜 한 부모 가정 티 내는 것도 아니고 버스에서 다른 학우들이나 어르신들도 있는데 계집 드립이랑 욕이랑 커뮤 드립을 왜 이렇게 해대는 거야? 그것도 목소리는 ㅈㄴ게 커요.. 제발 그만 좀 해라 같은 학교인 거 부끄러우니깐...",평붕이 (122.40) 2025.04.14 16:55:02 스크랩 조회 1000 추천 31 댓글 0,31,1000,2025.04.14 16:55:02,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6561&page=3
3,6560,[일반],지지합니다,21대 대통령 이재명 당선 축하드립니다!!!! 평택고는 이재명 열사님 지지의지를 밝힙니다,평붕이 (121.67) 2025.04.14 15:49:36 스크랩 조회 393 추천 2 댓글 2,2,393,2025.04.14 15:49:36,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6560&page=3
3,6559,[일반],이 갤러리는 대석열에게 점령당했음을 선포합니다.,반국가세력 일거에 척결 대석열,평붕이 (121.67) 2025.04.14 15:48:14 스크랩 조회 576 추천 18 댓글 0,18,576,2025.04.14 15:48:14,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6559&page=3
3,6558,[일반],아.,인생망했노 - dc official App,dasiima 2025.04.14 01:51:14 스크랩 조회 364 추천 2 댓글 2,2,364,2025.04.14 01:51:14,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6558&page=3
3,6556,[질문],2학년 영어 주관식 보나요?,올해 입학한 신입생입니다 1학년은 수능 맞춤으로 주관식 안본다고 해서 주관식 답 작성 관련해서는 공부를 안하고 있는데 2학년 영어 시험 때는 영어 주관식 답이 필요한지 궁금합니다,평붕이 (49.161) 2025.04.09 00:17:12 스크랩 조회 266 추천 0 댓글 0,0,266,2025.04.09 00:17:12,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6556&page=3
3,6555,[일반],평고 어떤샘이 젤 좋냐,ㄴㄱ,평붕이 (14.6) 2025.03.27 00:33:58 스크랩 조회 1158 추천 0 댓글 2,0,1158,2025.03.27 00:33:58,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6555&page=3
3,6554,[일반],디시하는게 죄인가,애들이 자꾸 디시한다고 뭐라하는데 죄냐,평붕이 (223.38) 2025.03.24 20:48:54 스크랩 조회 660 추천 0 댓글 7,0,660,2025.03.24 20:48:54,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6554&page=3
3,6553,[일반],작년에 2학년이셨던 선배님들,수련회 50만원의 돈값은 했었는지 궁금합니니 아니면 체험학습 내고 다른곳 가는게 나을까요?,평붕이 (121.67) 2025.03.24 10:35:38 스크랩 조회 577 추천 0 댓글 3,0,577,2025.03.24 10:35:38,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6553&page=3
3,6551,[질문],비평준화때 평택고 불합격해서 정말 다행이다,중학교때 부모님께서 무족건 평고가라강요하셨음 근데 내가 싫다했는데 부모님이 무족건 지원하라고 했는데 나는 떨어지길 바랬다 근데 다행히 예상대로 평고불합격떠서 나는 좋았다 그리고 불합하고 남녀합반일반고가서 1등급먹고 여사친도 건전하게 사귀면서 현재는 잘난인생은 아니더라도 평탄탄인생사는중이다,. (223.39) 2025.03.19 11:06:21 스크랩 조회 1091 추천 3 댓글 10,3,1091,2025.03.19 11:06:21,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6551&page=3
3,6550,[일반],동아리 뭐하지,1학년이고 동아리 아직 안골랐는데 뭐하지 래디컬인가 그거 면접보라고 하길래 귀찮아서 안했음,ㅇㅇ (211.243) 2025.03.19 01:43:00 스크랩 조회 291 추천 0 댓글 0,0,291,2025.03.19 01:43:00,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6550&page=3
3,6549,[일반],지금 쓰고있는 좆쓰레기 건물,언제까지 씀? 애들마다 말 다른데 누구는 1년이고 누구는 2년인데 정확히 아는사람?,라이엇은중국회사 2025.03.16 20:54:38 스크랩 조회 659 추천 0 댓글 2,0,659,2025.03.16 20:54:38,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6549&page=3
3,6548,[일반],졸업한지 2년째,집에서 쉬고싶다 - dc official App,chiyi 2025.03.16 17:40:00 스크랩 조회 309 추천 0 댓글 0,0,309,2025.03.16 17:40:00,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6548&page=3
3,6547,[일반],여기 왜이리,왜이리 씹덕들이 많음? 디시 원래그런가 자꾸 ㅈ같은 캐릭터 이모티콘 왜씀?,ㅇㅇ (223.38) 2025.03.15 14:56:14 스크랩 조회 406 추천 0 댓글 4,0,406,2025.03.15 14:56:14,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6547&page=3
3,6546,[일반],평고졸업생인데,평고옮김? 몰랐네지나갈일이없어서,ㅇㅇ (121.169) 2025.03.15 13:26:41 스크랩 조회 694 추천 1 댓글 2,1,694,2025.03.15 13:26:41,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6546&page=3
3,6545,[일반],신입생인데,야자 10시 매우 ㅈ같습니다. 중학교때 공부를 1도 안해서 자습시간에 뭔가를 해보려고 하지만 힘드네요,ㅇㅇ (211.243) 2025.03.14 00:17:11 스크랩 조회 366 추천 2 댓글 3,2,366,2025.03.14 00:17:11,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6545&page=3
3,6542,[일반],기숙사 몇시에 집에 보내주노?,기숙사 몇시에 집에 보내주노? 기숙사돌이들 답좀,평붕이 (1.238) 2025.03.09 11:50:46 스크랩 조회 491 추천 0 댓글 2,0,491,2025.03.09 11:50:46,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6542&page=3
3,6541,[일반],과제,"반갑습니다 비정규직 교사로 곧 들어올 노무현입니다. 5월 23일 제가 이학교에 들어오는데 당장 1,2,3학년 모두 쥐꼬리 10개씩 5.23일날 1인당 챙겨오십쇼",노무현 (211.58) 2025.03.06 00:05:45 스크랩 조회 809 추천 10 댓글 0,10,809,2025.03.06 00:05:45,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6541&page=3
3,6536,[질문],기숙사 자진퇴소가능한가요,제발요,평붕이 (118.235) 2025.03.05 22:06:13 스크랩 조회 595 추천 0 댓글 7,0,595,2025.03.05 22:06:13,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6536&page=3
