페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
12,1263,,05들좀친다??,11등뭐냐,ㅇㅇ (221.138) 2023.02.19 11:12:36 스크랩 조회 1066 추천 12 댓글 5,12,1066,2023.02.19 11:12:36,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1263&page=12
12,1262,,김재수 요즘도 45분 딴소리하고 5분 수업함?,전에 45분동안 축구얘기하고 5분 수업했는데 요새는 머함?,크크ㅡ킄 (211.234) 2023.02.18 17:44:46 스크랩 조회 819 추천 10 댓글 2,10,819,2023.02.18 17:44:46,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1262&page=12
12,1261,,여행추천좀,부산 vs 여수,ㅇㅇ (14.32) 2023.02.18 15:55:25 스크랩 조회 217 추천 0 댓글 2,0,217,2023.02.18 15:55:25,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1261&page=12
12,1260,,중산고 입시 실적도 좆망했구나,7~8년 전엔 서울대 진학 수 중동고 단대부고 숙명여고랑 비비고 가끔 이기기도하고 했는데ㅇㅇ휘문은 좀 차이나긴했는데 나머진 다 비등했음. 지금은 의대로 비교하나? 그거는 뭔 30위권에도 없더라. 8학군에서 평균급도 안되냐 이제? 실력도 의욕도 없는 철밥통 선생들 다들 건재한거 보면 뭐 놀랍지는 않다만,ㅇㅇ (223.38) 2023.02.18 09:36:49 스크랩 조회 1561 추천 37 댓글 3,37,1561,2023.02.18 09:36:49,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1260&page=12
12,1258,,대왕중애들 수능끝나고나서부터,학교밖에서도 활발하네,ㅇㅇ (122.34) 2023.02.17 00:14:04 스크랩 조회 433 추천 1 댓글 0,1,433,2023.02.17 00:14:04,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1258&page=12
12,1256,,여기애들 다 좌파임?,ㅇㅇ - dc official App,ㅇㅇ (49.174) 2023.02.14 00:20:41 스크랩 조회 339 추천 4 댓글 1,4,339,2023.02.14 00:20:41,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1256&page=12
12,1255,,자기가 시대나 강대에 들어갈 예정이라면 개추 ㅋㅋㅋ,ㅇㄷㄴㅂㅌ,ㅇㅇ (118.235) 2023.02.13 23:52:46 스크랩 조회 313 추천 7 댓글 0,7,313,2023.02.13 23:52:46,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1255&page=12
12,1254,,몇몇 제외한 다른쌤들도 그렇지만,산적 정치성향ㄹㅇ 맘에안드네,ㅇㅇ (106.102) 2023.02.13 10:30:09 스크랩 조회 609 추천 1 댓글 2,1,609,2023.02.13 10:30:09,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1254&page=12
12,1253,,13년도 졸업생인데,이영하 김재수쌤 아직 계심??,ㅇㅇ (1.229) 2023.02.12 22:27:54 스크랩 조회 467 추천 0 댓글 1,0,467,2023.02.12 22:27:54,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1253&page=12
12,1251,,가족 출입 가능한걸 지금 보내내 ㅅㅂ,지금 공지하면 다 일하러 갔겠지 ㅂㅅ 고등학교 수준진짜,ㅇㅇ (223.62) 2023.02.09 08:32:09 스크랩 조회 553 추천 13 댓글 0,13,553,2023.02.09 08:32:09,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1251&page=12
12,1250,,07중붕이들 필독,4월초 휘문고1차편입 5월초 중동고1차편입 7월초 휘문고2차편입 8월초 중동고2차편입 8월말 휘문고3차편입 2월초 중동고3차편입 2월초 휘문고4차편입 이게.너흴 위한 조언이다 - dc official App,ㅇㅇ (223.38) 2023.02.08 19:09:36 스크랩 조회 1928 추천 52 댓글 5,52,1928,2023.02.08 19:09:36,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1250&page=12
12,1249,,두발 자유임?,규정같은거없나,ㅇㅇ (121.138) 2023.02.08 18:14:46 스크랩 조회 335 추천 0 댓글 1,0,335,2023.02.08 18:14:46,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1249&page=12
12,1248,,객관적으로 봤을때,역대 최악에서 전두환이랑 다른대통령중에 고민하는거부터가 문제있는거아님? 본인 우파인데 그래도 전두환이랑 비교하는건 너무가긴했음 자국민학살에 5.18폭동이라 왜곡한것만봐도ㅇㅇ,ㅇㅇ (110.8) 2023.02.08 14:59:17 스크랩 조회 365 추천 0 댓글 3,0,365,2023.02.08 14:59:17,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1248&page=12
12,1247,,김종준쌤 올해 3학년 담임 또 들어가심?,ㅇㅇ?,ㅇㅇ (221.149) 2023.02.08 14:12:51 스크랩 조회 376 추천 2 댓글 0,2,376,2023.02.08 14:12:51,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1247&page=12
12,1246,,3학년때 쓰는책 뭐있음?,오늘 교과서 받았는데 필요없는건 버리게,ㅇㅇ (14.52) 2023.02.08 11:22:05 스크랩 조회 213 추천 0 댓글 2,0,213,2023.02.08 11:22:05,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1246&page=12
12,1245,,정시지원학교랑 합격여부 담임한테 보고해야되는반있냐,불합격했는데도 담임쌤한테 갠적으로 해야되는반ㅇㅇ 그리고 대학 어디지원했는지,ㅇㅇ (122.34) 2023.02.08 00:39:33 스크랩 조회 247 추천 0 댓글 0,0,247,2023.02.08 00:39:33,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1245&page=12
12,1244,,이쯤되면 투표해보자,ㅇㅇ,ㅇㅇ (211.36) 2023.02.07 23:20:49 스크랩 조회 299 추천 1 댓글 0,1,299,2023.02.07 23:20:49,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1244&page=12
12,1243,,졸업식날 가족들 강당에 못 들어오게 하는 좆병신학교 ㅋㅋ,하여간 이 틀딱학교 선생들은 마지막까지 개지랄짓만 골라서 하노,ㅇㅇ (211.234) 2023.02.07 19:04:24 스크랩 조회 692 추천 22 댓글 2,22,692,2023.02.07 19:04:24,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1243&page=12
12,1242,,문재인이 당선될땐 강남에서 표 꽤 얻긴했네,"https://www.joongang.co.kr/amparticle/21561284 [단독] 문, 강남 3구 모두 1위 … 압구정동선 홍에 더블스코어 패배 | 중앙일보 문 대통령은 강남구에서 35.4%(12만8927표)를 얻어 26.8%(9만7639표)에 그친 홍준표 자유한국당 후보보다 3만1288표(8.6%포인트)를 더 득표했다.특히 박 전 대통령의 사저가 있던 삼성2동에서도 6373표(36.5%)를 얻어 4555표(26.1%)에 그친 홍 후보를 크게 앞섰다.문 대통령은 서초구에선 36.4%(10만6416표)로 홍 후보( www.joongang.co.kr ㅋㅋ",ㅇㅇ (211.36) 2023.02.07 13:14:16 스크랩 조회 314 추천 0 댓글 1,0,314,2023.02.07 13:14:16,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1242&page=12
12,1241,,교문 웃음벨이면 개추,ㅋㅋㅋㅋ,ㅇㅇ (218.239) 2023.02.07 04:12:39 스크랩 조회 819 추천 14 댓글 2,14,819,2023.02.07 04:12:39,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1241&page=12
12,1240,,왜 갑자기 정치갤이됐냐 ㅂㅅ,할짓없음? - dc official App,ㅇㅇ (106.101) 2023.02.06 21:49:50 스크랩 조회 126 추천 1 댓글 0,1,126,2023.02.06 21:49:50,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1240&page=12
12,1239,,이갤 좌파됨?,아래아래 문재인까는글에까지 비추가 박히네 심지어 전두환노태우 다음이라고까지 깠는데,ㅇㅇ (121.138) 2023.02.06 10:38:12 스크랩 조회 196 추천 1 댓글 1,1,196,2023.02.06 10:38:12,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1239&page=12
12,1238,,문재인이 미친놈이지,"교통비, 난방비, 전기세 5년동안 점차 올려야할걸 자기 인기떨어질까봐 서민들 위하는척 억지로 요금 동결시켜놨다가 현정권에 폭탄돌리기 한거지 그래놓고 문재인때는 살기좋았다고 윤석열 욕하는 사람들은 뭐하는 사람인가 싶다. 기업들 적자가 몇십존데",ㅇㅇ (211.219) 2023.02.04 13:42:57 스크랩 조회 271 추천 18 댓글 0,18,271,2023.02.04 13:42:57,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1238&page=12
12,1237,,문재인이 처음엔 좋았다가,박근혜탄핵전에 촛불집회도 가고 탄핵되서 좋았는데 막상 보니깐 역대대통령중 뒤에서 전두환노태우 다음이었네,ㅇㅇ (218.39) 2023.02.03 18:17:07 스크랩 조회 180 추천 2 댓글 0,2,180,2023.02.03 18:17:07,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1237&page=12
12,1236,,여기서 어케살아남냐..ㅋㅋ,"https://m.dcinside.com/board/singlebungle1472/327478 옛날학교 체벌 짤 모음.jpg - 싱글벙글 지구촌 마이너 갤러리 국내 최대 커뮤니티 포털 디시인사이드. 힛갤러리, 유저이슈 등 인터넷 트렌드 총 집합 m.dcinside.com 지금쌤들 세대네ㄷㄷㄷ",ㅇㅇ (110.9) 2023.01.31 15:36:03 스크랩 조회 284 추천 0 댓글 0,0,284,2023.01.31 15:36:03,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1236&page=12
12,1235,,3학년때 절대평가 질문,2과목이랑 고급수학같은거 a받으려면 공부 얼마나 해야됨?,ㅇㅇ (118.235) 2023.01.29 14:40:30 스크랩 조회 204 추천 0 댓글 0,0,204,2023.01.29 14:40:30,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1235&page=12
12,1234,,3학년 반배정 언제 알려줌??,6일?,ㅇㅇ (118.235) 2023.01.29 01:09:35 스크랩 조회 191 추천 0 댓글 0,0,191,2023.01.29 01:09:35,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1234&page=12
12,1233,,아래 교권글관련,"https://www.donga.com/news/Society/article/all/20230125/117574613/2 “기쁨조나 해” 성희롱 교원평가 한 고3, 대입 앞두고 퇴학 익명으로 교사를 평가하는 교원평가에서 교사 신체 부위를 언급하며 성희롱한 세종지역 고교 3학년생이 퇴학 처분을 받았다.    25일 세종시교육청에 따르면 지역 내 A 고교는 지난… www.donga.com 미친거아님 ?",ㅇㅇ (122.34) 2023.01.28 02:37:24 스크랩 조회 203 추천 0 댓글 0,0,203,2023.01.28 02:37:24,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1233&page=12
12,1231,,교권 개박살나니깐,지금 교사들도 불쌍하긴함 학생일땐 개맞고 쌍욕먹었는데도 교사 되고 나선 애들이 때린다싶을때 신고넣고,ㅇㅇ (112.223) 2023.01.26 20:03:46 스크랩 조회 496 추천 0 댓글 4,0,496,2023.01.26 20:03:46,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1231&page=12
12,1230,,교원평가 선넘는 글 쓴애 퇴학된거 보니깐,예의가 없네,ㅇㅇ (121.158) 2023.01.26 17:09:54 스크랩 조회 719 추천 1 댓글 3,1,719,2023.01.26 17:09:54,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1230&page=12
12,1229,,개학하는주 언제 끝남?,예전에는 언제끝났음?,ㅇㅇ (118.235) 2023.01.23 18:00:26 스크랩 조회 124 추천 0 댓글 0,0,124,2023.01.23 18:00:26,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1229&page=12
13,1228,,3학년되면,체벌 진짜 조심해라 방금 ct촬영하고옴 ㅇㅇ,ㅇㅇ (115.143) 2023.01.23 15:19:01 스크랩 조회 331 추천 6 댓글 1,6,331,2023.01.23 15:19:01,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1228&page=13
13,1227,,3학년 형님들,김형균 최철수샘 어떱니까,ㅇㅇ (27.35) 2023.01.22 17:52:40 스크랩 조회 424 추천 2 댓글 1,2,424,2023.01.22 17:52:40,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1227&page=13
13,1226,,인생,ㅅㅂ - dc official App,ㅇㅇ (106.101) 2023.01.21 21:16:11 스크랩 조회 135 추천 2 댓글 0,2,135,2023.01.21 21:16:11,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1226&page=13
13,1225,,요즘 왜이렇게 정치글만 올라오냐?,갤 망했네,ㅇㅇ (116.39) 2023.01.20 02:25:30 스크랩 조회 212 추천 3 댓글 2,3,212,2023.01.20 02:25:30,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1225&page=13
13,1224,,이 글 병신같으면 개추ㅋㅋ,https://m.dcinside.com/mini/jungsanhigh/319?headid=&recommend=&s_type=subject_m&serval=%EB%AC%B4%EC%9E%A5 오늘 한국사시험 ㅈ같았다 - 중산고등학교 미니 갤러리 역사가 아주 공상 판타지 소설이지.지들 멋대로 이건 꾸며쓰고 치장하고 저건 더럽히고유신운동이 어쩌구 민주화운동이 어쩌구우리 나라에 민주화운동이 어딨어.그건 무장폭동이라고 불러야 맞지.최근 민주화시위 좀 할랬더니코로나라 m.dcinside.com 폭동이라 우기는것도 ㅈㄴ웃긴데 전두환 노태우시절이 행복하뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 하다못해 전두환을 옹호하냐 자국민학살범을,ㅇㅇ (110.9) 2023.01.19 14:18:37 스크랩 조회 234 추천 2 댓글 0,2,234,2023.01.19 14:18:37,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1224&page=13
13,1223,,고3쌤들중에,최철수 어떰?,ㅇㅇ (106.102) 2023.01.19 11:27:47 스크랩 조회 323 추천 0 댓글 0,0,323,2023.01.19 11:27:47,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1223&page=13
13,1221,,근데 한편으론 이시대 태어난게 다행이긴함,https://m.youtube.com/watch?v=xu9SFHBiNWI 70년대 90년대 2021년 현재군대 비교 #군대 #옛날군대 #요즘군대 m.youtube.com 군대는 길면 3년이고  원산폭격 존나시키고 학교에서도 쌤들이 별것도 아닌걸로 비인간적으로 구타 존나하고(특히 한명 잘못한걸로 반전체 체벌) 사회나가서도 군사문화 잔재하고 여러모로 개지옥이었을 상상듬 걍 인권자체가 ㅈ도없는세상이잖,ㅇㅇ (106.102) 2023.01.17 13:32:35 스크랩 조회 462 추천 4 댓글 2,4,462,2023.01.17 13:32:35,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1221&page=13
13,1220,,3학년 쌤들중에,누가 악명높냐,ㅇㅇ (122.34) 2023.01.17 00:18:48 스크랩 조회 406 추천 0 댓글 1,0,406,2023.01.17 00:18:48,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1220&page=13
13,1219,,개학 진짜 존나싫다,윈터스쿨인데 너무 좋다 중산 갈 생각하니까 화가 치밀어 오르네,ㅇㅇ (14.52) 2023.01.17 00:05:14 스크랩 조회 197 추천 3 댓글 0,3,197,2023.01.17 00:05:14,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1219&page=13
13,1217,,갤 망했네 ㅋㅋ,좌파새끼들이 슬슬 머리를 들이밀고 씹창났네 아주,ㅇㅇ (124.49) 2023.01.16 20:18:23 스크랩 조회 518 추천 13 댓글 1,13,518,2023.01.16 20:18:23,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1217&page=13
13,1216,,역대 최악의 대통령,ㅋㅋ,ㅇㅇ (110.9) 2023.01.16 19:15:51 스크랩 조회 267 추천 2 댓글 0,2,267,2023.01.16 19:15:51,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1216&page=13
13,1215,,밑에글 병신같으면 개추 ㅋㅋㅋ,김대중은 그렇다 쳐도 문재인 빠는건 ㄹㅇ병신 아님? ㅋㅋ 전 대통령 탄핵 + 국회 180석 가지고 최초로 5년만에 정권 교체당한 역대 최악의 대통령임,ㅇㅇ (211.36) 2023.01.16 08:22:47 스크랩 조회 436 추천 18 댓글 3,18,436,2023.01.16 08:22:47,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1215&page=13
13,1214,,문재인이 아무리 그래도,갠적으로 박근혜보단 낫다 생각함ㅇㅇ 박정희도 김대중만큼 고평가받을정도는 아닌듯,ㅇㅇ (118.217) 2023.01.15 14:07:56 스크랩 조회 227 추천 2 댓글 0,2,227,2023.01.15 14:07:56,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1214&page=13
13,1212,,ㄹㅇ궁금한건데 지역드립이,왜 전라도상대로 ㅈㄴ치는거임? 교실에서도 보니깐 광주전남 상대로 그리 적대적인거냐 못배운티 팍팍나구만,ㅇㅇ (106.102) 2023.01.13 20:01:32 스크랩 조회 232 추천 2 댓글 1,2,232,2023.01.13 20:01:32,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1212&page=13
13,1208,,졸업 왜 늦게하냐,졸업증명서 필요한데 개같이 졸업 늦게하네,ㅇㅇ (218.239) 2023.01.12 20:04:38 스크랩 조회 134 추천 1 댓글 0,1,134,2023.01.12 20:04:38,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1208&page=13
13,1207,,속이 뻥~,"https://www.youtube.com/watch?v=tMN5Xgp7I7Q ""5·18 북한군 개입"" 주장 지만원, 징역 2년 실형 확정 / SBS 5·18 민주화운동에 참여한 시민들을 북한 특수군이라고 지칭하고 비방한 혐의로 재판에 넘겨진 보수 논객 지만원 씨에게 실형이 확정됐습니다.대법원은 오늘(12일) 지 씨에게 징역 2년을 선고한 원심을 확정했습니다.지 씨는 자신이 운영하던 홈페이지에 5·18 당시 촬영된 사진을 올린 ... www.youtube.com 일베충들 오열ㅅㅅ",ㅇㅇ (39.17) 2023.01.12 19:58:06 스크랩 조회 164 추천 1 댓글 0,1,164,2023.01.12 19:58:06,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=1207&page=13
